sample	Helicobacter	Comamonas	Caenimonas	Dorea	Sutterella	Anaerovibrio	Odoribacter	Succinivibrio	Sphingomonas	Aeromonas	Lactobacillus	Blautia	Enhydrobacter	Oscillibacter	Exiguobacterium	Desulfovibrio	Parabacteroides	Fusobacterium	Dialister	Parasutterella	Rubrobacter	Actinomyces	Streptococcus	Eubacterium	Diaphorobacter	Coprococcus	Acidovorax	Bacteroides	Butyricicoccus	Staphylococcus	Rheinheimera	Asaccharobacter	Hydrogenophaga	Serratia	Zoogloea	Vibrio	Acinetobacter	Curtobacterium	Clavibacter	Novosphingobium	Veillonella	Subdoligranulum	Paraprevotella	Lactococcus	Phascolarctobacterium	Clostridium	Megamonas	Coprobacillus	Chryseobacterium	Barnesiella	GpI	Aquabacterium	Escherichia/Shigella	Haemophilus	Pseudomonas	Burkholderia	Collinsella	Microbacterium	Turicibacter	Rikenella	Pantoea	Alistipes	Delftia	Azonexus	Streptophyta	Roseburia	Stenotrophomonas	Weeksella	Arthrobacter	Bacillus	Asticcacaulis	Prevotella	Faecalibacterium	Pseudoalteromonas	Slackia	Acidaminococcus	Gp1	Sphingobium	Succinispira	Klebsiella	Brachyspira	Ralstonia	Uruburuella	Ruminococcus	Eggerthella	Citrobacter	Rhizobium	Afipia	Enterococcus	Marinomonas	Anaerostipes	Propionibacterium
D5-650-897_2_1_1control	0.001092896174863388	2.185792349726776E-4	0.0	0.0419672131147541	0.0	0.0	4.371584699453552E-4	0.0	0.008961748633879782	0.0	0.002185792349726776	0.03650273224043716	2.185792349726776E-4	0.026448087431693988	8.743169398907104E-4	0.0	0.0034972677595628415	0.0	0.0	0.025792349726775958	0.0	2.185792349726776E-4	0.0030601092896174863	0.051147540983606556	0.0024043715846994535	0.043278688524590166	0.006557377049180328	0.20349726775956284	6.557377049180328E-4	4.371584699453552E-4	0.0	2.185792349726776E-4	0.0	4.371584699453552E-4	0.0	0.0	0.015300546448087432	0.0	0.0	2.185792349726776E-4	2.185792349726776E-4	0.010273224043715848	0.0	0.0024043715846994535	0.0	0.0	0.0	0.012240437158469945	4.371584699453552E-4	0.004371584699453552	0.0	0.0	0.03016393442622951	6.557377049180328E-4	0.004371584699453552	2.185792349726776E-4	0.005901639344262295	6.557377049180328E-4	2.185792349726776E-4	0.0	0.0034972677595628415	0.009398907103825137	6.557377049180328E-4	0.0015300546448087432	0.008961748633879782	0.13639344262295083	0.001092896174863388	4.371584699453552E-4	2.185792349726776E-4	0.11737704918032787	0.0	6.557377049180328E-4	0.14972677595628414	0.0	0.0	0.0	0.0	0.0	0.0	0.0017486338797814208	0.0	0.0	0.0	0.014863387978142076	4.371584699453552E-4	2.185792349726776E-4	2.185792349726776E-4	0.0028415300546448087	0.0	0.0	0.0	0.0019672131147540984
D5-606-935_2_1_1302case	0.0	0.0	0.0	0.02107728337236534	0.00195160031225605	0.0	0.00117096018735363	0.0	0.03434816549570648	0.00351288056206089	0.0	0.0312256049960968	0.0	0.00663544106167057	3.9032006245121E-4	0.0	0.00195160031225605	0.0	0.0	0.00546448087431694	0.0	0.0	0.00624512099921936	3.9032006245121E-4	3.9032006245121E-4	0.00624512099921936	3.9032006245121E-4	0.40437158469945356	0.0	3.9032006245121E-4	0.00117096018735363	0.0	0.0	0.0	0.0	0.00312256049960968	0.0	0.0	0.0	0.0	0.00117096018735363	7.8064012490242E-4	0.0	3.9032006245121E-4	0.01131928181108509	3.9032006245121E-4	0.0	0.0039032006245121	0.0	0.0	0.0	0.0	0.08665105386416862	0.0	7.8064012490242E-4	0.0	0.00312256049960968	0.0	7.8064012490242E-4	0.0	3.9032006245121E-4	0.00117096018735363	3.9032006245121E-4	0.00117096018735363	3.9032006245121E-4	0.05230288836846214	0.0	0.21194379391100704	0.0	3.9032006245121E-4	3.9032006245121E-4	0.0	0.06440281030444965	0.00546448087431694	0.0	0.0	0.0	0.0	0.0	0.00234192037470726	0.0	0.0	0.00117096018735363	0.0039032006245121	0.00351288056206089	3.9032006245121E-4	3.9032006245121E-4	0.0	0.0	0.00975800156128025	0.0	3.9032006245121E-4
D5-646-550_2_1_972control	0.0011376564277588168	0.0	0.0	0.027303754266211604	0.0	0.0	0.0	0.0	0.0701554797117937	0.0011376564277588168	3.792188092529389E-4	0.11793704967766401	0.0	0.017064846416382253	0.0	0.0	0.0	0.0	3.792188092529389E-4	0.009859689040576413	0.0	0.0015168752370117557	0.015927189988623434	0.0075843761850587785	7.584376185058779E-4	0.020477815699658702	0.0018960940462646946	0.45127038301099737	0.0	0.0	0.0	0.0018960940462646946	0.0	0.0	0.0	3.792188092529389E-4	0.0	0.0	7.584376185058779E-4	0.0	3.792188092529389E-4	0.0	0.0	0.0022753128555176336	0.0	0.0	0.0	0.0018960940462646946	0.0	0.0	0.0	0.0	3.792188092529389E-4	7.584376185058779E-4	0.0011376564277588168	0.0	0.009859689040576413	3.792188092529389E-4	3.792188092529389E-4	0.0	0.0	0.0	0.0	0.0	0.006067500948047023	0.2142586272279105	3.792188092529389E-4	0.0	0.0	0.0	0.0	0.0011376564277588168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.584376185058779E-4	0.0	0.0	0.004171406901782328	0.0	0.0	0.0	0.0	0.0	0.0	0.007963594994311717
D5-609-106_2_1_684control	0.0	9.027307605506658E-4	0.0	0.027758970886932972	0.0	0.0	0.0	0.0	0.05326111487248928	0.004739336492890996	4.513653802753329E-4	0.07266982622432859	0.0	0.022116903633491312	0.0	0.0	0.013540961408259987	0.0	0.0	0.0011284134506883321	0.0	0.0	0.012412547957571655	0.0	0.004287971112615662	0.01399232678853532	0.003610923042202663	0.17851500789889416	0.0	0.0	0.001579778830963665	6.770480704129993E-4	0.0	2.2568269013766644E-4	0.0	0.005642067253441661	0.0013540961408259986	0.0	0.001579778830963665	0.0	6.770480704129993E-4	0.07018731663281426	2.2568269013766644E-4	4.513653802753329E-4	0.010381403746332656	0.0	0.0	0.011509817197020988	2.2568269013766644E-4	6.770480704129993E-4	0.0	0.0	0.002482509591514331	6.770480704129993E-4	0.004965019183028662	0.0065447980139923265	0.011509817197020988	0.0	2.2568269013766644E-4	0.0	0.0018054615211013315	0.008801624915368992	0.0	0.0013540961408259986	0.003610923042202663	0.1661024599413225	0.0	0.037914691943127965	0.0	0.0	0.0	0.0013540961408259986	0.05574362446400361	0.014443692168810652	0.0	0.0	0.0	0.0	0.0	0.003385240352064997	0.08824193184382757	0.0	9.027307605506658E-4	0.06116000902730761	0.003385240352064997	9.027307605506658E-4	0.0	2.2568269013766644E-4	0.0	0.009252990295644324	0.0	2.2568269013766644E-4
D5-636-542_2_1_450control	0.0	0.0	0.0	0.01426256077795786	0.008752025931928687	0.0	3.2414910858995135E-4	0.0	0.004213938411669368	3.2414910858995135E-4	0.0	0.023987034035656402	0.0	0.004213938411669368	0.0	0.0	0.002593192868719611	0.0	0.0	0.0	0.0	0.002917341977309562	0.011345218800648298	0.0	0.0	0.002917341977309562	0.0	0.044408427876823336	0.0	0.0	0.0	3.2414910858995135E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032414910858995136	0.0012965964343598054	0.0	0.0	0.005834683954619124	0.09756888168557537	0.0	0.13808752025931928	0.0	0.0	0.0	0.0	0.14683954619124798	0.00226904376012966	0.0	0.0	0.06871961102106969	0.0	0.0	0.0	0.0	0.0012965964343598054	3.2414910858995135E-4	0.0	0.0	0.15559157212317667	0.0	0.020745542949756886	0.0	0.0	0.0	0.0	0.011669367909238249	0.002917341977309562	0.0	0.0	0.0	0.0	0.0	0.21523500810372773	3.2414910858995135E-4	0.0	0.0	0.0032414910858995136	0.00226904376012966	0.0	0.0	0.0	0.0	0.0019448946515397082	0.0	0.0
D5-647-741_1_1_943control	1.5552099533437013E-4	3.1104199066874026E-4	0.0	0.14074650077760498	0.027216174183514776	0.0	3.1104199066874026E-4	1.5552099533437013E-4	0.014307931570762053	0.0	0.007153965785381027	0.08413685847589425	4.6656298600311044E-4	0.004821150855365474	6.220839813374805E-4	0.0	0.01119751166407465	0.001088646967340591	3.1104199066874026E-4	7.776049766718507E-4	0.0	1.5552099533437013E-4	9.331259720062209E-4	0.001244167962674961	0.0015552099533437014	0.027838258164852255	0.007776049766718507	0.15707620528771385	0.0023328149300155523	1.5552099533437013E-4	0.0	0.0	0.0	1.5552099533437013E-4	4.6656298600311044E-4	0.0	0.002021772939346812	0.0	6.220839813374805E-4	0.0	7.776049766718507E-4	0.005909797822706065	1.5552099533437013E-4	0.0037325038880248835	0.014774494556765163	3.1104199066874026E-4	0.0	0.07853810264385692	4.6656298600311044E-4	7.776049766718507E-4	0.0	0.005443234836702955	0.12457231726283048	0.0	0.008242612752721618	6.220839813374805E-4	0.03343701399688958	0.0	4.6656298600311044E-4	0.0	0.004665629860031105	0.001088646967340591	0.002021772939346812	0.001088646967340591	0.026905132192846033	0.12581648522550545	0.001244167962674961	0.023950233281493	1.5552099533437013E-4	0.004354587869362364	0.0	0.0013996889580093312	0.014618973561430793	1.5552099533437013E-4	0.0	0.0	0.0	3.1104199066874026E-4	1.5552099533437013E-4	7.776049766718507E-4	0.0	0.0	1.5552099533437013E-4	0.008087091757387248	0.004665629860031105	0.0	6.220839813374805E-4	0.002021772939346812	0.0	6.220839813374805E-4	0.0	7.776049766718507E-4
D5-610-781_1_1_180case	0.006118736563585249	9.92227550851662E-4	0.0	0.04465023978832479	0.004465023978832479	3.30742516950554E-4	0.0	0.006284107822060526	0.08582768314866876	0.0	0.01769472465685464	0.07160575491979494	0.001984455101703324	0.010914503059368282	0.0	0.0	0.02530180254671738	0.002811311394079709	0.006284107822060526	0.001322970067802216	0.007772449148338019	0.0	0.009591532991566065	0.002315197618653878	0.009260790474615511	0.02149826360178601	0.04663469489002811	0.06846370100876467	0.001322970067802216	0.0014883413262774929	0.0	0.0	0.006118736563585249	1.65371258475277E-4	0.002480568877129155	0.0	0.010087646766991898	0.0	0.003472796427980817	0.004795766495783033	0.0	0.02976682652554986	0.002480568877129155	0.016206383330577147	8.26856292376385E-4	9.92227550851662E-4	1.65371258475277E-4	0.021167521084835456	0.002315197618653878	0.0	0.001157598809326939	0.009095419216140235	0.01488341326277493	0.0	0.02745162890689598	0.003638167686456094	0.009095419216140235	0.006449479080535803	0.002315197618653878	4.96113775425831E-4	0.003803538944931371	0.008103191665288573	0.011245245576318836	0.001984455101703324	0.03836613196626426	0.10666446171655367	0.002645940135604432	0.08930047957664958	0.001819083843228047	0.020009922275508518	0.0	0.006945592855961634	0.0474615511824045	0.001157598809326939	0.0	0.0	0.001322970067802216	3.30742516950554E-4	0.0	0.002315197618653878	0.0	0.0	0.0	0.015875640813626593	0.002149826360178601	0.0	0.00330742516950554	0.001157598809326939	0.0	1.65371258475277E-4	0.0	0.00330742516950554
D5-621-636_1_1_645control	3.453634950785702E-4	0.001726817475392851	0.0	0.04317043688482127	6.907269901571404E-4	3.453634950785702E-4	0.001726817475392851	0.007597996891728544	0.048005525815921254	5.180452426178552E-4	0.0044897254360214125	0.1434985322051459	3.453634950785702E-4	0.019685719219478502	1.726817475392851E-4	0.007079951649110689	0.032464168537385596	0.0013814539803142809	0.0	0.011224313590053532	0.0024175444655499916	0.0	0.003453634950785702	0.008288723881885684	0.001554135727853566	0.04213434639958556	0.02072180970471421	0.15541357278535659	0.002072180970471421	0.0	6.907269901571404E-4	0.0024175444655499916	0.0	1.726817475392851E-4	6.907269901571404E-4	0.0010360904852357105	0.008116042134346399	0.0	0.0013814539803142809	6.907269901571404E-4	3.453634950785702E-4	0.003626316698324987	0.003453634950785702	0.008288723881885684	0.012260404075289243	0.0029355897081678466	0.0024175444655499916	0.011915040580210671	5.180452426178552E-4	0.008634087376964255	0.0	0.007597996891728544	0.001899499222932136	3.453634950785702E-4	0.012951131065446382	0.003108271455707132	0.012778449317907097	5.180452426178552E-4	0.0032809532032464167	0.0	0.0012087722327749958	0.019167673976860644	0.0032809532032464167	0.0	0.01692281125884994	0.10827145570713176	0.0024175444655499916	0.04317043688482127	1.726817475392851E-4	0.007597996891728544	1.726817475392851E-4	0.011224313590053532	0.07459851493697116	0.001899499222932136	0.001726817475392851	0.0	1.726817475392851E-4	0.0	1.726817475392851E-4	0.001554135727853566	0.0	5.180452426178552E-4	3.453634950785702E-4	0.024175444655499912	0.0	3.453634950785702E-4	0.0027629079606285617	8.634087376964255E-4	0.0	0.003798998445864272	0.0	8.634087376964255E-4
D5-623-246_2_1_1160control	0.0	5.232862375719519E-4	0.0	0.026862026862026864	0.007151578580150008	0.0	0.003663003663003663	0.0	0.062096633525204954	0.005930577359148787	3.4885749171463456E-4	0.10134310134310134	0.0	0.021803593232164662	3.4885749171463456E-4	0.009942438513867086	0.0064538635967207394	0.0	0.0019187162044304901	8.721437292865864E-4	0.0027908599337170764	0.0	0.01674515960230246	0.0	0.0	0.023896738182452467	0.0	0.24350252921681492	0.0029652886795743937	0.001221001221001221	0.0027908599337170764	0.001221001221001221	0.0	3.4885749171463456E-4	0.0	0.004186289900575615	0.0	0.0	0.001221001221001221	0.0	0.0	0.0191871620443049	0.022152450723879294	0.0019187162044304901	0.008198151055293913	0.003663003663003663	0.0	0.011861154718297575	0.0	0.002442002442002442	0.0	0.0	0.0052328623757195184	0.0034885749171463458	0.0015698587127158557	0.010116867259724403	0.0	0.0	0.007151578580150008	0.021629164486307344	8.721437292865864E-4	0.012035583464154892	1.7442874585731728E-4	0.0	0.004709576138147566	0.1503575789290075	0.0	1.7442874585731728E-4	0.0	0.0	0.0	1.7442874585731728E-4	0.10256410256410256	0.010814582243153672	0.0	0.0	0.0	0.0	0.0	0.0027908599337170764	0.0	6.977149834292691E-4	0.0033141461712890286	0.02564102564102564	0.0	3.4885749171463456E-4	0.0	0.0	0.0	0.015524158381301239	0.0	0.0010465724751439038
D5-602-667_2_1_191control	0.0	0.0	0.0	0.03804859672254662	0.0	0.0	5.65078169146732E-4	0.0	0.00489734413260501	1.8835938971557733E-4	0.0	0.04991523827462799	0.0	0.004143906573742701	0.0	0.0	0.002260312676586928	0.0	0.003955547184027124	0.0	0.0	0.0	0.0033904690148803917	1.8835938971557733E-4	0.0	0.005085703522320587	0.0	0.5234507440195894	5.65078169146732E-4	0.0	0.0	5.65078169146732E-4	0.0	0.0	0.0	1.8835938971557733E-4	3.7671877943115466E-4	0.0	0.0	1.8835938971557733E-4	0.008287813147485402	0.020719532868713506	0.0	0.0	0.006215859860614052	0.0013185157280090412	0.0	0.03315125258994161	0.0	0.0033904690148803917	0.0	0.0	0.0013185157280090412	0.0	9.417969485778867E-4	0.0	0.03559992465624411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11339235260877754	1.8835938971557733E-4	0.024298361273309473	0.0	0.0	0.0	1.8835938971557733E-4	0.11169711810133735	3.7671877943115466E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8835938971557733E-4	0.0	0.0	1.8835938971557733E-4	0.0	5.65078169146732E-4	0.0	0.0
D5-625-341_2_1_319control	0.0	0.0	0.0	0.048024786986831915	0.0	0.0	0.0010844306738962044	1.5491866769945777E-4	0.003563129357087529	0.0	1.5491866769945777E-4	0.12904725019364832	1.5491866769945777E-4	0.02525174283501162	0.0	0.0	0.006816421378776143	0.0	0.0	1.5491866769945777E-4	0.0	1.5491866769945777E-4	0.004492641363284275	7.74593338497289E-4	0.0	0.061192873741285826	0.0	0.23532145623547637	0.004492641363284275	0.0	0.0	0.002168861347792409	0.0	0.0	0.0	0.0010844306738962044	0.0	0.0	0.0	0.0	7.74593338497289E-4	0.0	0.0	0.0	0.0	4.6475600309837337E-4	0.0	0.008520526723470178	0.0	0.0	0.0	0.0	3.0983733539891554E-4	0.0012393493415956622	0.0	0.0	0.020604182804027885	0.0	3.0983733539891554E-4	0.0	1.5491866769945777E-4	0.0051123160340821065	1.5491866769945777E-4	0.0	1.5491866769945777E-4	0.08752904725019364	0.0	0.16003098373353988	1.5491866769945777E-4	0.0	0.0	3.0983733539891554E-4	0.12641363284275756	0.0	0.0	0.0	0.0	0.0	0.007591014717273432	1.5491866769945777E-4	0.0	0.0	0.0	0.05298218435321456	0.0018590240123934935	0.0	0.0	0.0	0.0	0.0010844306738962044	0.0	0.0
D5-649-287_1_1_547case	0.0	7.31368390258173E-5	0.0	0.04490601916185182	0.022891830615080815	0.0	0.002852336722006875	2.1941051707745192E-4	8.045052292839903E-4	7.31368390258173E-5	4.3882103415490383E-4	0.06955313391355225	0.0	0.007021136546478461	0.0	0.0	0.04029839830322533	0.0	0.0	0.001243326263438894	0.0	1.462736780516346E-4	7.31368390258173E-4	0.03949389307394134	7.31368390258173E-5	0.05309734513274336	7.31368390258173E-4	0.3410370803773861	0.012067578439259855	0.0	0.0	0.0	0.0	0.0	0.0	7.31368390258173E-5	4.3882103415490383E-4	0.0	7.31368390258173E-5	0.0	7.31368390258173E-5	0.013091494185621298	0.0211365464784612	5.850947122065384E-4	0.01652892561983471	7.31368390258173E-5	0.0	0.026768083083449135	0.0	0.004241936663497404	0.0	5.119578731807211E-4	7.31368390258173E-5	0.0	2.925473561032692E-4	0.0	0.02823081986396548	0.0	2.1941051707745192E-4	7.31368390258173E-5	0.0	0.011189936370950048	7.31368390258173E-5	0.0	8.045052292839903E-4	0.07569662839172091	7.31368390258173E-5	0.006216631317194471	7.31368390258173E-5	2.1941051707745192E-4	0.0	0.0010970525853872596	0.13449864696847802	7.31368390258173E-5	0.0018284209756454326	0.0	0.0	7.31368390258173E-5	0.0	0.0	0.0	1.462736780516346E-4	0.0	0.010531704819717692	0.006874862868426827	7.31368390258173E-5	0.0	0.0	0.0	1.462736780516346E-4	0.0	7.31368390258173E-5
D5-634-238_1_1_319case	0.00999259807549963	0.014803849000740192	0.0	0.009252405625462621	5.551443375277572E-4	3.700962250185048E-4	0.0	0.0033308660251665434	0.16006661732050334	0.0016654330125832717	0.026461880088823095	0.013508512213175426	0.0	0.019800148038490006	0.0016654330125832717	7.401924500370096E-4	0.006661732050333087	0.003700962250185048	0.0014803849000740192	9.25240562546262E-4	0.005921539600296077	0.0	0.0022205773501110288	0.0016654330125832717	0.022575869726128794	0.00536639526276832	0.08549222797927461	0.02220577350111029	0.0022205773501110288	0.0011102886750555144	0.0	0.0011102886750555144	0.0	1.850481125092524E-4	0.0040710584752035525	0.0012953367875647669	0.06606217616580311	0.0014803849000740192	0.02165062916358253	0.0016654330125832717	0.0	0.003700962250185048	0.0046262028127313105	0.024241302738712067	0.0	0.0038860103626943004	0.0	0.01628423390081421	0.0020355292376017763	0.0	0.0014803849000740192	0.06310140636565507	0.009437453737971873	0.0029607698001480384	0.0734641006661732	0.0048112509252405625	0.0020355292376017763	0.008142116950407105	0.001850481125092524	0.0	0.008512213175425611	0.0046262028127313105	0.02701702442635085	0.0020355292376017763	0.0540340488527017	0.021095484826054774	0.02535159141376758	0.0051813471502590676	3.700962250185048E-4	0.05273871206513694	0.0011102886750555144	0.009622501850481125	0.01535899333826795	5.551443375277572E-4	0.0	7.401924500370096E-4	0.0011102886750555144	0.0022205773501110288	1.850481125092524E-4	0.0040710584752035525	0.0	0.0	0.0	0.0022205773501110288	0.0	0.0016654330125832717	0.010547742413027387	9.25240562546262E-4	0.0	0.0020355292376017763	0.0	0.0033308660251665434
D5-631-642_1_1_901case	0.0012556504269211452	0.0	0.0	0.05976896032144651	0.0	0.0	0.0	7.533902561526871E-4	0.025364138623807132	5.022601707684581E-4	0.0032646911099949772	0.014063284781516826	2.5113008538422905E-4	0.004018081366147665	0.0	0.0	0.0035158211953792064	0.0	0.0	0.0	0.0	0.0010045203415369162	0.0030135610246107484	0.0233550979407333	5.022601707684581E-4	0.0311401305876444	0.0022601707684580612	0.13510798593671522	2.5113008538422905E-4	2.5113008538422905E-4	2.5113008538422905E-4	0.0	0.0	0.0	0.0	0.0	7.533902561526871E-4	2.5113008538422905E-4	5.022601707684581E-4	0.0	0.0	0.0035158211953792064	0.0	0.0030135610246107484	0.0	7.533902561526871E-4	0.0	0.1539427423405324	0.0	5.022601707684581E-4	0.0	0.0012556504269211452	0.03164239075841286	0.0	0.0035158211953792064	2.5113008538422905E-4	0.022099447513812154	2.5113008538422905E-4	0.0	0.0	7.533902561526871E-4	7.533902561526871E-4	0.0035158211953792064	0.0	0.013309894525364139	0.3761928679055751	0.0012556504269211452	0.0012556504269211452	0.0012556504269211452	0.0035158211953792064	0.0	2.5113008538422905E-4	0.05901557006529382	0.0	0.0	0.0	0.0	0.0	0.0	5.022601707684581E-4	0.0	0.0	5.022601707684581E-4	0.0035158211953792064	0.0	0.0	2.5113008538422905E-4	2.5113008538422905E-4	0.0	0.0017579105976896032	0.0	0.0
D5-657-195_1_1_82case	0.0027529249827942187	0.0012044046799724708	0.0	0.02202339986235375	0.00653819683413627	1.7205781142463867E-4	0.0012044046799724708	0.008258774948382657	0.10375086028905713	0.0010323468685478321	0.015141087405368204	0.02993805918788713	0.0	0.007398485891259464	0.0	0.0017205781142463868	0.010151410874053681	0.0034411562284927736	8.602890571231934E-4	1.7205781142463867E-4	0.012388162422573986	6.882312456985547E-4	0.0055058499655884375	0.005333792154163799	0.021163110805230558	0.016173434273916036	0.0782863041982106	0.10323468685478321	5.161734342739161E-4	0.007398485891259464	0.0017205781142463868	1.7205781142463867E-4	8.602890571231934E-4	0.0	0.002236751548520303	0.00258086717136958	0.035960082587749485	0.0012044046799724708	0.0024088093599449415	0.0024088093599449415	0.0	0.0041293874741913286	0.010151410874053681	0.01978664831383345	0.0036132140399174123	0.003785271851342051	0.0	0.042670337233310394	0.016517549896765314	0.0010323468685478321	0.0	0.0364762560220234	0.009979353062629044	0.002236751548520303	0.029077770130763937	0.009463179628355127	0.010151410874053681	0.005333792154163799	0.00516173434273916	0.0	0.011011699931176875	0.022539573296627667	0.006366139022711631	0.010839642119752236	0.05178940123881624	0.03905712319339298	0.0072264280798348245	0.0055058499655884375	8.602890571231934E-4	0.032002752924982794	0.0	0.014108740536820371	0.03217481073640743	0.00653819683413627	0.0010323468685478321	0.0	6.882312456985547E-4	0.0024088093599449415	1.7205781142463867E-4	0.006366139022711631	0.0	0.0	0.0	0.0030970406056434964	0.0010323468685478321	0.0	0.003785271851342051	0.0018926359256710254	0.0	0.009291121816930488	0.0018926359256710254	0.0027529249827942187
D5-649-078_1_1_818control	0.0	4.6533271288971617E-4	0.0	0.021056305258259654	0.004536993950674732	0.004653327128897162	1.1633317822242904E-4	0.027338296882270824	0.05456026058631922	9.306654257794323E-4	0.003373662168450442	0.040134946486738016	9.306654257794323E-4	0.05176826430898092	1.1633317822242904E-4	0.0	0.008026989297347603	2.3266635644485808E-4	3.489995346672871E-4	0.0017449976733364355	0.0424616100511866	0.0	0.00849232201023732	0.0024429967426710096	0.00604932526756631	0.018496975337366217	0.0380409492787343	0.12482550023266635	1.1633317822242904E-4	9.306654257794323E-4	2.3266635644485808E-4	0.0	0.00476966030711959	2.3266635644485808E-4	0.0018613308515588647	0.0018613308515588647	0.003373662168450442	0.0015123313168915774	0.007445323406235459	1.1633317822242904E-4	0.0017449976733364355	0.003489995346672871	0.021521637971149372	4.6533271288971617E-4	4.6533271288971617E-4	0.004536993950674732	0.0020939972080037225	0.020125639832480224	0.003024662633783155	0.0	0.0	0.008259655653792462	0.0037226617031177293	0.0	0.03955328059562587	0.005351326198231736	0.01337831549557934	0.008259655653792462	0.005234993020009307	2.3266635644485808E-4	0.014308980921358771	0.0020939972080037225	0.021056305258259654	0.009306654257794323	0.07957189390414146	0.05200093066542578	0.01698464402047464	0.011865984178687762	0.0017449976733364355	0.01314564913913448	3.489995346672871E-4	0.05141926477431363	0.06828757561656584	0.0010469986040018613	0.0015123313168915774	0.0	0.0010469986040018613	3.489995346672871E-4	6.979990693345743E-4	0.001977664029781294	0.0	0.0	4.6533271288971617E-4	0.006165658445788739	0.0017449976733364355	2.3266635644485808E-4	0.011749651000465332	0.0012796649604467194	0.0	0.0012796649604467194	0.0	0.003257328990228013
D5-610-925_1_1_191case	0.04510703363914373	0.0	0.0	0.02522935779816514	0.010193679918450561	0.0	0.0	5.096839959225281E-4	0.10703363914373089	0.0015290519877675841	0.16335372069317022	0.022935779816513763	0.0	0.0015290519877675841	0.0	0.0	0.010448521916411825	0.0025484199796126403	0.0	2.5484199796126404E-4	0.00382262996941896	0.0	0.005351681957186544	0.00891946992864424	0.010958205912334353	0.012232415902140673	0.02854230377166157	0.18297655453618755	0.0015290519877675841	0.0010193679918450561	0.0	5.096839959225281E-4	0.0	5.096839959225281E-4	0.0010193679918450561	0.0010193679918450561	0.004332313965341488	0.0015290519877675841	0.007390417940876657	7.645259938837921E-4	0.0	0.004841997961264016	0.0063710499490316	0.013251783893985729	0.00382262996941896	0.0	0.0	0.009174311926605505	0.0	0.0	0.0	0.007135575942915392	0.0015290519877675841	0.0	0.0191131498470948	0.0056065239551478085	0.007390417940876657	0.0012742099898063201	0.004077471967380225	0.0	0.0050968399592252805	0.00764525993883792	0.016055045871559634	0.00382262996941896	0.052752293577981654	0.035932721712538224	0.0063710499490316	0.02803261977573904	0.0	0.0254841997961264	0.0	0.0012742099898063201	0.0326197757390418	0.0022935779816513763	0.0010193679918450561	0.0	0.0010193679918450561	0.0015290519877675841	5.096839959225281E-4	0.003312945973496432	0.0	0.0010193679918450561	5.096839959225281E-4	0.005861365953109072	0.0012742099898063201	0.0	0.00382262996941896	0.0010193679918450561	0.0	0.003312945973496432	0.0	0.011722731906218144
D5-645-576_2_1_430control	0.0	0.0	0.0	0.038394415357766144	0.0	0.0	6.980802792321117E-4	0.0	0.015357766143106457	6.980802792321117E-4	0.0	0.1043630017452007	0.0	0.0034904013961605585	0.0	0.0	0.024781849912739965	6.980802792321117E-4	0.0	0.013263525305410123	0.0	0.0	0.005235602094240838	3.4904013961605586E-4	0.0	0.0474694589877836	0.0	0.29842931937172773	0.0031413612565445027	0.0	6.980802792321117E-4	0.0038394415357766143	0.0	0.0	0.0	0.0010471204188481676	0.0	0.0	0.0	0.0	6.980802792321117E-4	0.011518324607329843	0.0	0.0	0.009424083769633508	0.0	0.0	0.2806282722513089	0.0	0.0	0.0	0.0	0.0017452006980802793	0.0	3.4904013961605586E-4	0.0	0.009424083769633508	0.0	0.0	0.0	0.0	0.0020942408376963353	3.4904013961605586E-4	0.0	0.0	0.05549738219895288	0.0	6.980802792321117E-4	0.0	0.0	0.0	3.4904013961605586E-4	0.031413612565445025	0.0034904013961605585	0.0	0.0031413612565445027	0.0	0.0	0.0	0.0020942408376963353	0.0	6.980802792321117E-4	0.0	0.02198952879581152	6.980802792321117E-4	0.0	0.0	3.4904013961605586E-4	0.0	0.0010471204188481676	0.0	3.4904013961605586E-4
